STATUS,FAMILY,NAME,TITLE,PRIORITY,BASELINE-IMPACT
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-6,AUTHENTICATOR FEEDBACK,P2,"LOW,MODERATE,HIGH"
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-7,CRYPTOGRAPHIC MODULE AUTHENTICATION,P1,"LOW,MODERATE,HIGH"
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-8,IDENTIFICATION AND AUTHENTICATION (NON-ORGANIZATIONAL USERS),P1,"LOW,MODERATE,HIGH"
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-8 (1),ACCEPTANCE OF PIV CREDENTIALS FROM OTHER AGENCIES,NA,"LOW,MODERATE,HIGH"
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-8 (2),ACCEPTANCE OF THIRD-PARTY CREDENTIALS,NA,"LOW,MODERATE,HIGH"
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-8 (3),USE OF FICAM-APPROVED PRODUCTS,NA,"LOW,MODERATE,HIGH"
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-8 (4),USE OF FICAM-ISSUED PROFILES,NA,"LOW,MODERATE,HIGH"
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-8 (5),ACCEPTANCE OF PIV-I CREDENTIALS,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-9,SERVICE IDENTIFICATION AND AUTHENTICATION,P0,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-9 (1),INFORMATION EXCHANGE,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-9 (2),TRANSMISSION OF DECISIONS,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-10,ADAPTIVE IDENTIFICATION AND AUTHENTICATION,P0,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-11,RE-AUTHENTICATION,P0,NA
ACTIVE,INCIDENT RESPONSE,IR-1,INCIDENT RESPONSE POLICY AND PROCEDURES,P1,"LOW,MODERATE,HIGH"
ACTIVE,INCIDENT RESPONSE,IR-1a.,INCIDENT RESPONSE POLICY AND PROCEDURES,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-1a.1.,INCIDENT RESPONSE POLICY AND PROCEDURES,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-1a.2.,INCIDENT RESPONSE POLICY AND PROCEDURES,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-1b.,INCIDENT RESPONSE POLICY AND PROCEDURES,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-1b.1.,INCIDENT RESPONSE POLICY AND PROCEDURES,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-1b.2.,INCIDENT RESPONSE POLICY AND PROCEDURES,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-2,INCIDENT RESPONSE TRAINING,P2,"LOW,MODERATE,HIGH"
ACTIVE,INCIDENT RESPONSE,IR-2a.,INCIDENT RESPONSE TRAINING,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-2b.,INCIDENT RESPONSE TRAINING,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-2c.,INCIDENT RESPONSE TRAINING,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-2 (1),SIMULATED EVENTS,NA,HIGH
ACTIVE,INCIDENT RESPONSE,IR-2 (2),AUTOMATED TRAINING ENVIRONMENTS,NA,HIGH
ACTIVE,INCIDENT RESPONSE,IR-3,INCIDENT RESPONSE TESTING,P2,"MODERATE,HIGH"
ACTIVE,INCIDENT RESPONSE,IR-3 (1),AUTOMATED TESTING,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-3 (2),COORDINATION WITH RELATED PLANS,NA,"MODERATE,HIGH"
ACTIVE,INCIDENT RESPONSE,IR-4,INCIDENT HANDLING,P1,"LOW,MODERATE,HIGH"
ACTIVE,INCIDENT RESPONSE,IR-4a.,INCIDENT HANDLING,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-4b.,INCIDENT HANDLING,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-4c.,INCIDENT HANDLING,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-4 (1),AUTOMATED INCIDENT HANDLING PROCESSES,NA,"MODERATE,HIGH"
ACTIVE,INCIDENT RESPONSE,IR-4 (2),DYNAMIC RECONFIGURATION,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-4 (3),CONTINUITY OF OPERATIONS,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-4 (4),INFORMATION CORRELATION,NA,HIGH
ACTIVE,INCIDENT RESPONSE,IR-4 (5),AUTOMATIC DISABLING OF INFORMATION SYSTEM,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-4 (6),INSIDER THREATS - SPECIFIC CAPABILITIES,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-4 (7),INSIDER THREATS - INTRA-ORGANIZATION COORDINATION,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-4 (8),CORRELATION WITH EXTERNAL ORGANIZATIONS,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-4 (9),DYNAMIC RESPONSE CAPABILITY,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-4 (10),SUPPLY CHAIN COORDINATION,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-5,INCIDENT MONITORING,P1,"LOW,MODERATE,HIGH"
ACTIVE,INCIDENT RESPONSE,IR-5 (1),AUTOMATED TRACKING / DATA COLLECTION / ANALYSIS,NA,HIGH
ACTIVE,INCIDENT RESPONSE,IR-6,INCIDENT REPORTING,P1,"LOW,MODERATE,HIGH"
ACTIVE,INCIDENT RESPONSE,IR-6a.,INCIDENT REPORTING,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-6b.,INCIDENT REPORTING,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-6 (1),AUTOMATED REPORTING,NA,"MODERATE,HIGH"
ACTIVE,INCIDENT RESPONSE,IR-6 (2),VULNERABILITIES RELATED TO INCIDENTS,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-6 (3),COORDINATION WITH SUPPLY CHAIN,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-7,INCIDENT RESPONSE ASSISTANCE,P2,"LOW,MODERATE,HIGH"
ACTIVE,INCIDENT RESPONSE,IR-7 (1),AUTOMATION SUPPORT FOR AVAILABILITY OF INFORMATION / SUPPORT,NA,"MODERATE,HIGH"
ACTIVE,INCIDENT RESPONSE,IR-7 (2),COORDINATION WITH EXTERNAL PROVIDERS,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-7 (2)(a),COORDINATION WITH EXTERNAL PROVIDERS,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-7 (2)(b),COORDINATION WITH EXTERNAL PROVIDERS,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-8,INCIDENT RESPONSE PLAN,P1,"LOW,MODERATE,HIGH"
ACTIVE,INCIDENT RESPONSE,IR-8a.,INCIDENT RESPONSE PLAN,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-8a.1.,INCIDENT RESPONSE PLAN,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-8a.2.,INCIDENT RESPONSE PLAN,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-8a.3.,INCIDENT RESPONSE PLAN,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-8a.4.,INCIDENT RESPONSE PLAN,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-8a.5.,INCIDENT RESPONSE PLAN,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-8a.6.,INCIDENT RESPONSE PLAN,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-8a.7.,INCIDENT RESPONSE PLAN,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-8a.8.,INCIDENT RESPONSE PLAN,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-8b.,INCIDENT RESPONSE PLAN,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-8c.,INCIDENT RESPONSE PLAN,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-8d.,INCIDENT RESPONSE PLAN,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-8e.,INCIDENT RESPONSE PLAN,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-8f.,INCIDENT RESPONSE PLAN,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-9,INFORMATION SPILLAGE RESPONSE,P0,NA
ACTIVE,INCIDENT RESPONSE,IR-9a.,INFORMATION SPILLAGE RESPONSE,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-9b.,INFORMATION SPILLAGE RESPONSE,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-9c.,INFORMATION SPILLAGE RESPONSE,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-9d.,INFORMATION SPILLAGE RESPONSE,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-9e.,INFORMATION SPILLAGE RESPONSE,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-9f.,INFORMATION SPILLAGE RESPONSE,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-9 (1),RESPONSIBLE PERSONNEL,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-9 (2),TRAINING,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-9 (3),POST-SPILL OPERATIONS,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-9 (4),EXPOSURE TO UNAUTHORIZED PERSONNEL,NA,NA
ACTIVE,INCIDENT RESPONSE,IR-10,INTEGRATED INFORMATION SECURITY ANALYSIS TEAM,P0,NA
ACTIVE,MAINTENANCE,MA-1,SYSTEM MAINTENANCE POLICY AND PROCEDURES,P1,"LOW,MODERATE,HIGH"
ACTIVE,MAINTENANCE,MA-1a.,SYSTEM MAINTENANCE POLICY AND PROCEDURES,NA,NA
ACTIVE,MAINTENANCE,MA-1a.1.,SYSTEM MAINTENANCE POLICY AND PROCEDURES,NA,NA
ACTIVE,MAINTENANCE,MA-1a.2.,SYSTEM MAINTENANCE POLICY AND PROCEDURES,NA,NA
ACTIVE,MAINTENANCE,MA-1b.,SYSTEM MAINTENANCE POLICY AND PROCEDURES,NA,NA
ACTIVE,MAINTENANCE,MA-1b.1.,SYSTEM MAINTENANCE POLICY AND PROCEDURES,NA,NA
ACTIVE,MAINTENANCE,MA-1b.2.,SYSTEM MAINTENANCE POLICY AND PROCEDURES,NA,NA
ACTIVE,MAINTENANCE,MA-2,CONTROLLED MAINTENANCE,P2,"LOW,MODERATE,HIGH"
ACTIVE,MAINTENANCE,MA-2a.,CONTROLLED MAINTENANCE,NA,NA
ACTIVE,MAINTENANCE,MA-2b.,CONTROLLED MAINTENANCE,NA,NA
ACTIVE,MAINTENANCE,MA-2c.,CONTROLLED MAINTENANCE,NA,NA
ACTIVE,MAINTENANCE,MA-2d.,CONTROLLED MAINTENANCE,NA,NA
ACTIVE,MAINTENANCE,MA-2e.,CONTROLLED MAINTENANCE,NA,NA
ACTIVE,MAINTENANCE,MA-2f.,CONTROLLED MAINTENANCE,NA,NA
[Withdrawn: Incorporated into MA-2].,MAINTENANCE,MA-2 (1),RECORD CONTENT,NA,NA
ACTIVE,MAINTENANCE,MA-2 (2),AUTOMATED MAINTENANCE ACTIVITIES,NA,HIGH
ACTIVE,MAINTENANCE,MA-2 (2)(a),AUTOMATED MAINTENANCE ACTIVITIES,NA,NA
ACTIVE,MAINTENANCE,MA-2 (2)(b),AUTOMATED MAINTENANCE ACTIVITIES,NA,NA
ACTIVE,MAINTENANCE,MA-3,MAINTENANCE TOOLS,P3,"MODERATE,HIGH"
ACTIVE,MAINTENANCE,MA-3 (1),INSPECT TOOLS,NA,"MODERATE,HIGH"
ACTIVE,MAINTENANCE,MA-3 (2),INSPECT MEDIA,NA,"MODERATE,HIGH"
ACTIVE,MAINTENANCE,MA-3 (3),PREVENT UNAUTHORIZED REMOVAL,NA,HIGH
ACTIVE,MAINTENANCE,MA-3 (3)(a),PREVENT UNAUTHORIZED REMOVAL,NA,NA
ACTIVE,MAINTENANCE,MA-3 (3)(b),PREVENT UNAUTHORIZED REMOVAL,NA,NA
ACTIVE,MAINTENANCE,MA-3 (3)(c),PREVENT UNAUTHORIZED REMOVAL,NA,NA
ACTIVE,MAINTENANCE,MA-3 (3)(d),PREVENT UNAUTHORIZED REMOVAL,NA,NA
ACTIVE,MAINTENANCE,MA-3 (4),RESTRICTED TOOL USE,NA,NA
ACTIVE,MAINTENANCE,MA-4,NONLOCAL MAINTENANCE,P2,"LOW,MODERATE,HIGH"
ACTIVE,MAINTENANCE,MA-4a.,NONLOCAL MAINTENANCE,NA,NA
ACTIVE,MAINTENANCE,MA-4b.,NONLOCAL MAINTENANCE,NA,NA
ACTIVE,MAINTENANCE,MA-4c.,NONLOCAL MAINTENANCE,NA,NA
ACTIVE,MAINTENANCE,MA-4d.,NONLOCAL MAINTENANCE,NA,NA
ACTIVE,MAINTENANCE,MA-4e.,NONLOCAL MAINTENANCE,NA,NA
ACTIVE,MAINTENANCE,MA-4 (1),AUDITING AND REVIEW,NA,NA
ACTIVE,MAINTENANCE,MA-4 (1)(a),AUDITING AND REVIEW,NA,NA
ACTIVE,MAINTENANCE,MA-4 (1)(b),AUDITING AND REVIEW,NA,NA
ACTIVE,MAINTENANCE,MA-4 (2),DOCUMENT NONLOCAL MAINTENANCE,NA,"MODERATE,HIGH"
ACTIVE,MAINTENANCE,MA-4 (3),COMPARABLE SECURITY / SANITIZATION,NA,HIGH
ACTIVE,MAINTENANCE,MA-4 (3)(a),COMPARABLE SECURITY / SANITIZATION,NA,NA
ACTIVE,MAINTENANCE,MA-4 (3)(b),COMPARABLE SECURITY / SANITIZATION,NA,NA
ACTIVE,MAINTENANCE,MA-4 (4),AUTHENTICATION / SEPARATION OF MAINTENANCE SESSIONS,NA,NA
ACTIVE,MAINTENANCE,MA-4 (4)(a),AUTHENTICATION / SEPARATION OF MAINTENANCE SESSIONS,NA,NA
ACTIVE,MAINTENANCE,MA-4 (4)(b),AUTHENTICATION / SEPARATION OF MAINTENANCE SESSIONS,NA,NA
ACTIVE,MAINTENANCE,MA-4 (4)(b)(1),AUTHENTICATION / SEPARATION OF MAINTENANCE SESSIONS,NA,NA
ACTIVE,MAINTENANCE,MA-4 (4)(b)(2),AUTHENTICATION / SEPARATION OF MAINTENANCE SESSIONS,NA,NA
ACTIVE,MAINTENANCE,MA-4 (5),APPROVALS AND NOTIFICATIONS,NA,NA
ACTIVE,MAINTENANCE,MA-4 (5)(a),APPROVALS AND NOTIFICATIONS,NA,NA
ACTIVE,MAINTENANCE,MA-4 (5)(b),APPROVALS AND NOTIFICATIONS,NA,NA
ACTIVE,MAINTENANCE,MA-4 (6),CRYPTOGRAPHIC PROTECTION,NA,NA
ACTIVE,MAINTENANCE,MA-4 (7),REMOTE DISCONNECT VERIFICATION,NA,NA
ACTIVE,MAINTENANCE,MA-5,MAINTENANCE PERSONNEL,P2,"LOW,MODERATE,HIGH"
ACTIVE,MAINTENANCE,MA-5a.,MAINTENANCE PERSONNEL,NA,NA
ACTIVE,MAINTENANCE,MA-5b.,MAINTENANCE PERSONNEL,NA,NA
ACTIVE,MAINTENANCE,MA-5c.,MAINTENANCE PERSONNEL,NA,NA
ACTIVE,MAINTENANCE,MA-5 (1),INDIVIDUALS WITHOUT APPROPRIATE ACCESS,NA,HIGH
ACTIVE,MAINTENANCE,MA-5 (1)(a),INDIVIDUALS WITHOUT APPROPRIATE ACCESS,NA,NA
ACTIVE,MAINTENANCE,MA-5 (1)(a)(1),INDIVIDUALS WITHOUT APPROPRIATE ACCESS,NA,NA
ACTIVE,MAINTENANCE,MA-5 (1)(a)(2),INDIVIDUALS WITHOUT APPROPRIATE ACCESS,NA,NA
ACTIVE,MAINTENANCE,MA-5 (1)(b),INDIVIDUALS WITHOUT APPROPRIATE ACCESS,NA,NA
ACTIVE,MAINTENANCE,MA-5 (2),SECURITY CLEARANCES FOR CLASSIFIED SYSTEMS,NA,NA
ACTIVE,MAINTENANCE,MA-5 (3),CITIZENSHIP REQUIREMENTS FOR CLASSIFIED SYSTEMS,NA,NA
ACTIVE,MAINTENANCE,MA-5 (4),FOREIGN NATIONALS,NA,NA
ACTIVE,MAINTENANCE,MA-5 (4)(a),FOREIGN NATIONALS,NA,NA
ACTIVE,MAINTENANCE,MA-5 (4)(b),FOREIGN NATIONALS,NA,NA
ACTIVE,MAINTENANCE,MA-5 (5),NONSYSTEM-RELATED MAINTENANCE,NA,NA
ACTIVE,MAINTENANCE,MA-6,TIMELY MAINTENANCE,P2,"MODERATE,HIGH"
ACTIVE,MAINTENANCE,MA-6 (1),PREVENTIVE MAINTENANCE,NA,NA
ACTIVE,MAINTENANCE,MA-6 (2),PREDICTIVE MAINTENANCE,NA,NA
ACTIVE,MAINTENANCE,MA-6 (3),AUTOMATED SUPPORT FOR PREDICTIVE MAINTENANCE,NA,NA
ACTIVE,MEDIA PROTECTION,MP-1,MEDIA PROTECTION POLICY AND PROCEDURES,P1,"LOW,MODERATE,HIGH"
ACTIVE,MEDIA PROTECTION,MP-1a.,MEDIA PROTECTION POLICY AND PROCEDURES,NA,NA
ACTIVE,MEDIA PROTECTION,MP-1a.1.,MEDIA PROTECTION POLICY AND PROCEDURES,NA,NA
ACTIVE,MEDIA PROTECTION,MP-1a.2.,MEDIA PROTECTION POLICY AND PROCEDURES,NA,NA
ACTIVE,MEDIA PROTECTION,MP-1b.,MEDIA PROTECTION POLICY AND PROCEDURES,NA,NA
ACTIVE,MEDIA PROTECTION,MP-1b.1.,MEDIA PROTECTION POLICY AND PROCEDURES,NA,NA
ACTIVE,MEDIA PROTECTION,MP-1b.2.,MEDIA PROTECTION POLICY AND PROCEDURES,NA,NA
ACTIVE,MEDIA PROTECTION,MP-2,MEDIA ACCESS,P1,"LOW,MODERATE,HIGH"
[Withdrawn: Incorporated into MP-4 (2)].,MEDIA PROTECTION,MP-2 (1),AUTOMATED RESTRICTED ACCESS,NA,NA
[Withdrawn: Incorporated into SC-28 (1)].,MEDIA PROTECTION,MP-2 (2),CRYPTOGRAPHIC PROTECTION,NA,NA
ACTIVE,MEDIA PROTECTION,MP-3,MEDIA MARKING,P2,"MODERATE,HIGH"
ACTIVE,MEDIA PROTECTION,MP-3a.,MEDIA MARKING,NA,NA
ACTIVE,MEDIA PROTECTION,MP-3b.,MEDIA MARKING,NA,NA
ACTIVE,MEDIA PROTECTION,MP-4,MEDIA STORAGE,P1,"MODERATE,HIGH"
ACTIVE,MEDIA PROTECTION,MP-4a.,MEDIA STORAGE,NA,NA
ACTIVE,MEDIA PROTECTION,MP-4b.,MEDIA STORAGE,NA,NA
[Withdrawn: Incorporated into SC-28 (1)].,MEDIA PROTECTION,MP-4 (1),CRYPTOGRAPHIC PROTECTION,NA,NA
ACTIVE,MEDIA PROTECTION,MP-4 (2),AUTOMATED RESTRICTED ACCESS,NA,NA
ACTIVE,MEDIA PROTECTION,MP-5,MEDIA TRANSPORT,P1,"MODERATE,HIGH"
ACTIVE,MEDIA PROTECTION,MP-5a.,MEDIA TRANSPORT,NA,NA
ACTIVE,MEDIA PROTECTION,MP-5b.,MEDIA TRANSPORT,NA,NA
ACTIVE,MEDIA PROTECTION,MP-5c.,MEDIA TRANSPORT,NA,NA
ACTIVE,MEDIA PROTECTION,MP-5d.,MEDIA TRANSPORT,NA,NA
[Withdrawn: Incorporated into MP-5].,MEDIA PROTECTION,MP-5 (1),PROTECTION OUTSIDE OF CONTROLLED AREAS,NA,NA
[Withdrawn: Incorporated into MP-5].,MEDIA PROTECTION,MP-5 (2),DOCUMENTATION OF ACTIVITIES,NA,NA
ACTIVE,MEDIA PROTECTION,MP-5 (3),CUSTODIANS,NA,NA
ACTIVE,MEDIA PROTECTION,MP-5 (4),CRYPTOGRAPHIC PROTECTION,NA,"MODERATE,HIGH"
ACTIVE,MEDIA PROTECTION,MP-6,MEDIA SANITIZATION,P1,"LOW,MODERATE,HIGH"
ACTIVE,MEDIA PROTECTION,MP-6a.,MEDIA SANITIZATION,NA,NA
ACTIVE,MEDIA PROTECTION,MP-6b.,MEDIA SANITIZATION,NA,NA
ACTIVE,MEDIA PROTECTION,MP-6 (1),REVIEW / APPROVE / TRACK / DOCUMENT / VERIFY,NA,HIGH
ACTIVE,MEDIA PROTECTION,MP-6 (2),EQUIPMENT TESTING,NA,HIGH
ACTIVE,MEDIA PROTECTION,MP-6 (3),NONDESTRUCTIVE TECHNIQUES,NA,HIGH
[Withdrawn: Incorporated into MP-6].,MEDIA PROTECTION,MP-6 (4),CONTROLLED UNCLASSIFIED INFORMATION,NA,NA
[Withdrawn: Incorporated into MP-6].,MEDIA PROTECTION,MP-6 (5),CLASSIFIED INFORMATION,NA,NA
[Withdrawn: Incorporated into MP-6].,MEDIA PROTECTION,MP-6 (6),MEDIA DESTRUCTION,NA,NA
ACTIVE,MEDIA PROTECTION,MP-6 (7),DUAL AUTHORIZATION,NA,NA
ACTIVE,MEDIA PROTECTION,MP-6 (8),REMOTE PURGING / WIPING OF INFORMATION,NA,NA
ACTIVE,MEDIA PROTECTION,MP-7,MEDIA USE,P1,"LOW,MODERATE,HIGH"
ACTIVE,MEDIA PROTECTION,MP-7 (1),PROHIBIT USE WITHOUT OWNER,NA,"MODERATE,HIGH"
ACTIVE,MEDIA PROTECTION,MP-7 (2),PROHIBIT USE OF SANITIZATION-RESISTANT MEDIA,NA,NA
ACTIVE,MEDIA PROTECTION,MP-8,MEDIA DOWNGRADING,P0,NA
ACTIVE,MEDIA PROTECTION,MP-8a.,MEDIA DOWNGRADING,NA,NA
ACTIVE,MEDIA PROTECTION,MP-8b.,MEDIA DOWNGRADING,NA,NA
ACTIVE,MEDIA PROTECTION,MP-8c.,MEDIA DOWNGRADING,NA,NA
ACTIVE,MEDIA PROTECTION,MP-8d.,MEDIA DOWNGRADING,NA,NA
ACTIVE,MEDIA PROTECTION,MP-8 (1),DOCUMENTATION OF PROCESS,NA,NA
ACTIVE,MEDIA PROTECTION,MP-8 (2),EQUIPMENT TESTING,NA,NA
ACTIVE,MEDIA PROTECTION,MP-8 (3),CONTROLLED UNCLASSIFIED INFORMATION,NA,NA
ACTIVE,MEDIA PROTECTION,MP-8 (4),CLASSIFIED INFORMATION,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-1,PHYSICAL AND ENVIRONMENTAL PROTECTION POLICY AND PROCEDURES,P1,"LOW,MODERATE,HIGH"
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-1a.,PHYSICAL AND ENVIRONMENTAL PROTECTION POLICY AND PROCEDURES,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-1a.1.,PHYSICAL AND ENVIRONMENTAL PROTECTION POLICY AND PROCEDURES,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-1a.2.,PHYSICAL AND ENVIRONMENTAL PROTECTION POLICY AND PROCEDURES,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-1b.,PHYSICAL AND ENVIRONMENTAL PROTECTION POLICY AND PROCEDURES,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-1b.1.,PHYSICAL AND ENVIRONMENTAL PROTECTION POLICY AND PROCEDURES,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-1b.2.,PHYSICAL AND ENVIRONMENTAL PROTECTION POLICY AND PROCEDURES,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-2,PHYSICAL ACCESS AUTHORIZATIONS,P1,"LOW,MODERATE,HIGH"
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-2a.,PHYSICAL ACCESS AUTHORIZATIONS,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-2b.,PHYSICAL ACCESS AUTHORIZATIONS,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-2c.,PHYSICAL ACCESS AUTHORIZATIONS,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-2d.,PHYSICAL ACCESS AUTHORIZATIONS,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-2 (1),ACCESS BY POSITION / ROLE,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-2 (2),TWO FORMS OF IDENTIFICATION,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-2 (3),RESTRICT UNESCORTED ACCESS,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-3,PHYSICAL ACCESS CONTROL,P1,"LOW,MODERATE,HIGH"
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-3a.,PHYSICAL ACCESS CONTROL,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-3a.1.,PHYSICAL ACCESS CONTROL,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-3a.2.,PHYSICAL ACCESS CONTROL,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-3b.,PHYSICAL ACCESS CONTROL,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-3c.,PHYSICAL ACCESS CONTROL,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-3d.,PHYSICAL ACCESS CONTROL,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-3e.,PHYSICAL ACCESS CONTROL,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-3f.,PHYSICAL ACCESS CONTROL,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-3g.,PHYSICAL ACCESS CONTROL,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-3 (1),INFORMATION SYSTEM ACCESS,NA,HIGH
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-3 (2),FACILITY / INFORMATION SYSTEM BOUNDARIES,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-3 (3),CONTINUOUS GUARDS / ALARMS / MONITORING,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-3 (4),LOCKABLE CASINGS,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-3 (5),TAMPER PROTECTION,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-3 (6),FACILITY PENETRATION TESTING,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-4,ACCESS CONTROL FOR TRANSMISSION MEDIUM,P1,"MODERATE,HIGH"
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-5,ACCESS CONTROL FOR OUTPUT DEVICES,P2,"MODERATE,HIGH"
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-5 (1),ACCESS TO OUTPUT BY AUTHORIZED INDIVIDUALS,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-5 (1)(a),ACCESS TO OUTPUT BY AUTHORIZED INDIVIDUALS,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-5 (1)(b),ACCESS TO OUTPUT BY AUTHORIZED INDIVIDUALS,NA,NA
